daydatetime,aver_speed_offset
2016-03-01 10:02:00,0.381865
2016-03-01 10:04:00,0.388215
2016-03-01 10:06:00,0.383635
2016-03-01 10:08:00,0.369551
2016-03-01 10:10:00,0.336994
2016-03-01 10:12:00,0.359978
2016-03-01 10:14:00,0.385942
2016-03-01 10:16:00,0.368288
2016-03-01 10:18:00,0.36408
2016-03-01 10:20:00,0.364728
2016-03-01 10:22:00,0.396199
2016-03-01 10:24:00,0.375826
2016-03-01 10:26:00,0.398313
2016-03-01 10:28:00,0.430979
2016-03-01 10:30:00,0.436499
2016-03-01 10:32:00,0.435257
2016-03-01 10:34:00,0.381494
2016-03-01 10:36:00,0.398199
2016-03-01 10:38:00,0.389562
2016-03-01 10:40:00,0.366435
2016-03-01 10:42:00,0.360221
2016-03-01 10:44:00,0.347532
2016-03-01 10:46:00,0.364872
2016-03-01 10:48:00,0.361492
2016-03-01 10:50:00,0.337045
2016-03-01 10:52:00,0.347951
2016-03-01 10:54:00,0.352637
2016-03-01 10:56:00,0.405564
2016-03-01 10:58:00,0.404602
2016-03-01 11:00:00,0.369133
2016-03-01 11:02:00,0.387119
2016-03-01 11:04:00,0.406437
2016-03-01 11:06:00,0.392828
2016-03-01 11:08:00,0.382072
2016-03-01 11:10:00,0.385407
2016-03-01 11:12:00,0.397962
2016-03-01 11:14:00,0.421549
2016-03-01 11:16:00,0.397741
2016-03-01 11:18:00,0.394709
2016-03-01 11:20:00,0.362275
2016-03-01 11:22:00,0.412706
2016-03-01 11:24:00,0.405244
2016-03-01 11:26:00,0.378787
2016-03-01 11:28:00,0.404028
2016-03-01 11:30:00,0.398962
2016-03-01 11:32:00,0.439745
2016-03-01 11:34:00,0.416251
2016-03-01 11:36:00,0.405293
2016-03-01 11:38:00,0.431858
2016-03-01 11:40:00,0.437721
2016-03-01 11:42:00,0.443759
2016-03-01 11:44:00,0.428421
2016-03-01 11:46:00,0.438381
2016-03-01 11:48:00,0.436212
2016-03-01 11:50:00,0.422626
2016-03-01 11:52:00,0.428943
2016-03-01 11:54:00,0.469676
2016-03-01 11:56:00,0.455047
2016-03-01 11:58:00,0.461143
2016-03-01 12:00:00,0.451009
2016-03-01 12:02:00,0.449138
2016-03-01 12:04:00,0.481827
2016-03-01 12:06:00,0.448717
2016-03-01 12:08:00,0.431392
2016-03-01 12:10:00,0.426139
2016-03-01 12:12:00,0.433724
2016-03-01 12:14:00,0.397962
2016-03-01 12:16:00,0.371978
2016-03-01 12:18:00,0.418095
2016-03-01 12:20:00,0.452992
2016-03-01 12:22:00,0.431463
2016-03-01 12:24:00,0.410134
2016-03-01 12:26:00,0.405022
2016-03-01 12:28:00,0.452205
2016-03-01 12:30:00,0.44493
2016-03-01 12:32:00,0.428673
2016-03-01 12:34:00,0.426293
2016-03-01 12:36:00,0.40221
2016-03-01 12:38:00,0.411938
2016-03-01 12:40:00,0.390615
2016-03-01 12:42:00,0.426585
2016-03-01 12:44:00,0.379245
2016-03-01 12:46:00,0.37892
2016-03-01 12:48:00,0.395072
2016-03-01 12:50:00,0.380658
2016-03-01 12:52:00,0.397148
2016-03-01 12:54:00,0.365633
2016-03-01 12:56:00,0.371228
2016-03-01 12:58:00,0.369031
2016-03-01 13:00:00,0.376339
2016-03-01 13:02:00,0.375941
2016-03-01 13:04:00,0.362071
2016-03-01 13:06:00,0.379812
2016-03-01 13:08:00,0.391996
2016-03-01 13:10:00,0.380933
2016-03-01 13:12:00,0.37552
2016-03-01 13:14:00,0.34566
2016-03-01 13:16:00,0.375798
2016-03-01 13:18:00,0.34973
2016-03-01 13:20:00,0.344547
2016-03-01 13:22:00,0.347943
2016-03-01 13:24:00,0.362903
2016-03-01 13:26:00,0.371059
2016-03-01 13:28:00,0.370481
2016-03-01 13:30:00,0.343522
2016-03-01 13:32:00,0.359843
2016-03-01 13:34:00,0.369377
2016-03-01 13:36:00,0.376456
2016-03-01 13:38:00,0.39824
2016-03-01 13:40:00,0.412755
2016-03-01 13:42:00,0.390355
2016-03-01 13:44:00,0.358084
2016-03-01 13:46:00,0.342314
2016-03-01 13:48:00,0.350559
2016-03-01 13:50:00,0.363775
2016-03-01 13:52:00,0.370361
2016-03-01 13:54:00,0.371481
2016-03-01 13:56:00,0.364298
2016-03-01 13:58:00,0.358184
2016-03-01 14:00:00,0.360713
2016-03-01 14:02:00,0.380506
2016-03-01 14:04:00,0.383488
2016-03-01 14:06:00,0.403954
2016-03-01 14:08:00,0.394254
2016-03-01 14:10:00,0.422685
2016-03-01 14:12:00,0.405796
2016-03-01 14:14:00,0.424938
2016-03-01 14:16:00,0.429867
2016-03-01 14:18:00,0.415709
2016-03-01 14:20:00,0.438695
2016-03-01 14:22:00,0.428571
2016-03-01 14:24:00,0.419201
2016-03-01 14:26:00,0.433008
2016-03-01 14:28:00,0.420182
2016-03-01 14:30:00,0.430215
2016-03-01 14:32:00,0.424221
2016-03-01 14:34:00,0.467718
2016-03-01 14:36:00,0.499506
2016-03-01 14:38:00,0.465916
2016-03-01 14:40:00,0.4448
2016-03-01 14:42:00,0.427431
2016-03-01 14:44:00,0.457015
2016-03-01 14:46:00,0.455368
2016-03-01 14:48:00,0.458614
2016-03-01 14:50:00,0.446514
2016-03-01 14:52:00,0.492164
2016-03-01 14:54:00,0.485084
2016-03-01 14:56:00,0.513104
2016-03-01 14:58:00,0.490351
2016-03-01 15:00:00,0.506942
2016-03-01 15:02:00,0.518195
2016-03-01 15:04:00,0.486412
2016-03-01 15:06:00,0.457947
2016-03-01 15:08:00,0.469663
2016-03-01 15:10:00,0.455782
2016-03-01 15:12:00,0.41928
2016-03-01 15:14:00,0.445937
2016-03-01 15:16:00,0.468035
2016-03-01 15:18:00,0.467737
2016-03-01 15:20:00,0.481461
2016-03-01 15:22:00,0.467672
2016-03-01 15:24:00,0.442562
2016-03-01 15:26:00,0.469398
2016-03-01 15:28:00,0.494483
2016-03-01 15:30:00,0.509127
2016-03-01 15:32:00,0.4501
2016-03-01 15:34:00,0.488472
2016-03-01 15:36:00,0.492946
2016-03-01 15:38:00,0.494625
2016-03-01 15:40:00,0.481016
2016-03-01 15:42:00,0.47955
2016-03-01 15:44:00,0.508792
2016-03-01 15:46:00,0.512923
2016-03-01 15:48:00,0.525874
2016-03-01 15:50:00,0.533085
2016-03-01 15:52:00,0.471313
2016-03-01 15:54:00,0.506702
2016-03-01 15:56:00,0.467452
2016-03-01 15:58:00,0.446249
2016-03-01 16:00:00,0.460392
2016-03-01 16:02:00,0.47985
2016-03-01 16:04:00,0.488349
2016-03-01 16:06:00,0.479739
2016-03-01 16:08:00,0.43504
2016-03-01 16:10:00,0.445641
2016-03-01 16:12:00,0.490215
2016-03-01 16:14:00,0.457251
2016-03-01 16:16:00,0.451119
2016-03-01 16:18:00,0.433466
2016-03-01 16:20:00,0.446235
2016-03-01 16:22:00,0.442381
2016-03-01 16:24:00,0.470179
2016-03-01 16:26:00,0.466932
2016-03-01 16:28:00,0.407061
2016-03-01 16:30:00,0.425816
2016-03-01 16:32:00,0.444384
2016-03-01 16:34:00,0.419366
2016-03-01 16:36:00,0.43893
2016-03-01 16:38:00,0.479228
2016-03-01 16:40:00,0.484929
2016-03-01 16:42:00,0.477692
