link_id,time,speed
6615,02:26:00,0
5334,02:28:00,-0.0273972
4594,02:28:00,0.0989012
6681,02:28:00,-1.08955
0329,02:28:00,-1.13793
5594,02:28:00,0.123288
3328,02:28:00,-0.433333
0141,02:28:00,-0.237288
3815,02:28:00,0.040404
2418,02:28:00,0.12381
0395,02:28:00,-1.14754
5525,02:28:00,-0.0666667
8175,02:28:00,-0.0458716
6843,02:28:00,-0.0714286
5343,02:28:00,-0.12963
9425,02:28:00,0.252101
7169,02:28:00,-0.285714
3769,02:28:00,-0.0864197
0234,02:28:00,-0.351351
2969,02:28:00,0.865385
4759,02:28:00,0.0128206
7869,02:28:00,-3.25714
3422,02:28:00,0.042735
8041,02:28:00,0.188525
9041,02:28:00,-0.176991
8893,02:28:00,0.508772
7425,02:28:00,-0.405941
2759,02:28:00,-0.318841
0815,02:28:00,0.0416667
0163,02:28:00,0.794872
0913,02:28:00,-0.271845
4653,02:28:00,0.0423729
6169,02:28:00,-0.114943
6566,02:28:00,-0.481928
5032,02:28:00,-0.122807
2959,02:28:00,-0.983607
5681,02:28:00,-0.324074
9863,02:28:00,0.173913
5759,02:28:00,-0.285714
0334,02:28:00,-0.0416667
0344,02:28:00,0.045045
5934,02:28:00,-0.46875
7194,02:28:00,0.107843
4141,02:28:00,0.121495
1141,02:28:00,-0.0887097
1969,02:28:00,0.0196078
4028,02:28:00,0.0762712
3959,02:28:00,-0.419355
6141,02:28:00,-0.515152
4422,02:28:00,0.222222
2141,02:28:00,0.101695
0863,02:28:00,-0.0733945
3141,02:28:00,-0.036036
1241,02:28:00,0.388889
6525,02:28:00,-0.134021
0784,02:28:00,-0.315789
9434,02:28:00,0.696629
9869,02:28:00,-0.252747
5141,02:28:00,-0.470588
1234,02:28:00,-0.0178571
0241,02:28:00,0.010101
8421,02:28:00,-0.190476
2769,02:28:00,0.240964
6032,02:28:00,0.179245
2653,02:28:00,-0.220472
9044,02:28:00,-0.0823529
1741,02:28:00,-0.102273
9674,02:28:00,0.0224719
9141,02:28:00,0.292683
7141,02:28:00,-0.0425533
1784,02:28:00,0.134831
8738,02:28:00,0.354167
9175,02:28:00,-0.547009
8425,02:28:00,-0.204301
6343,02:28:00,-0.219048
8593,02:28:00,0.84
7674,02:28:00,-1.22222
2815,02:28:00,-0.19
9243,02:28:00,0.0291262
8869,02:28:00,-0.0531915
4525,02:28:00,-0.0588236
4769,02:28:00,0.0308643
4514,02:28:00,0
3525,02:28:00,-0.253968
9228,02:28:00,0
9063,02:28:00,0
3759,02:28:00,0
0763,02:28:00,0
2541,02:28:00,0
7959,02:28:00,0
8663,02:28:00,0
6918,02:28:00,0
3125,02:28:00,0
5041,02:28:00,0
9244,02:28:00,0
9525,02:28:00,0
7863,02:28:00,0
7063,02:28:00,0
0028,02:28:00,0
2328,02:28:00,0
5434,02:28:00,0
3776,02:28:00,0
1518,02:28:00,0
1763,02:28:00,0
5566,02:28:00,0
8959,02:28:00,0
9663,02:28:00,0
7243,02:28:00,0
7886,02:28:00,0
1774,02:28:00,0
0969,02:28:00,0
9813,02:28:00,0
5615,02:28:00,0
6041,02:28:00,0
8063,02:28:00,0
8234,02:28:00,0
4395,02:28:00,0
7663,02:28:00,0
6334,02:28:00,0
1041,02:28:00,0
8194,02:28:00,0
1555,02:28:00,0
2763,02:28:00,0
7934,02:28:00,0
8228,02:28:00,0
1959,02:28:00,0
8243,02:28:00,0
4838,02:28:00,0
4959,02:28:00,0
2776,02:28:00,0
2532,02:28:00,0
4555,02:28:00,0
6615,02:28:00,0
9869,02:30:00,-0.252747
0784,02:30:00,-0.11579
7674,02:30:00,-1.22222
9425,02:30:00,0.134454
2969,02:30:00,0.865385
5594,02:30:00,0.123288
9175,02:30:00,-0.547009
0344,02:30:00,0.045045
5032,02:30:00,-0.122807
8175,02:30:00,-0.0458716
9141,02:30:00,0.219512
8738,02:30:00,0.354167
1518,02:30:00,0.148148
9044,02:30:00,-0.0588235
4769,02:30:00,0.0308643
0241,02:30:00,0.010101
8421,02:30:00,-0.190476
9674,02:30:00,0.0224719
2418,02:30:00,0.142857
2141,02:30:00,-0.0338983
0815,02:30:00,0.0416667
5334,02:30:00,-0.0410958
4028,02:30:00,0.0762712
2763,02:30:00,-0.575758
5681,02:30:00,-0.324074
0163,02:30:00,0.794872
5141,02:30:00,-0.470588
9434,02:30:00,0.696629
1741,02:30:00,-0.102273
6566,02:30:00,-0.481928
8425,02:30:00,-0.72043
9243,02:30:00,0.0291262
2653,02:30:00,-0.220472
4141,02:30:00,0.121495
2959,02:30:00,-0.983607
3815,02:30:00,-0.343434
1784,02:30:00,0.0112359
2815,02:30:00,-0.48
3959,02:30:00,-0.419355
9863,02:30:00,0.130435
1555,02:30:00,-0.277108
5525,02:30:00,-0.0888889
0141,02:30:00,-0.237288
3328,02:30:00,-0.433333
0763,02:30:00,-0.0588236
3769,02:30:00,-0.160494
6169,02:30:00,-0.114943
7141,02:30:00,0.180851
0913,02:30:00,-0.271845
3141,02:30:00,-0.036036
5934,02:30:00,0.3125
5343,02:30:00,0.00925929
0863,02:30:00,-0.0733945
4422,02:30:00,0.222222
8893,02:30:00,0.131579
8041,02:30:00,0.221311
7169,02:30:00,-0.828571
6525,02:30:00,-0.134021
4555,02:30:00,-0.0204081
0234,02:30:00,-0.351351
6041,02:30:00,-0.538462
5759,02:30:00,-0.285714
1141,02:30:00,-0.0887097
3422,02:30:00,-0.0854701
0329,02:30:00,-1.15517
1241,02:30:00,0.208333
6681,02:30:00,-1.08955
7425,02:30:00,-0.722772
5041,02:30:00,0.0566038
4759,02:30:00,0.0128206
0395,02:30:00,-1.14754
9041,02:30:00,-0.19469
4594,02:30:00,0.0989012
4514,02:30:00,0
1234,02:30:00,-0.1875
1041,02:30:00,-0.0535715
6032,02:30:00,0.150943
7194,02:30:00,0.107843
3525,02:30:00,-0.253968
7863,02:30:00,0.126437
0334,02:30:00,-0.175
4653,02:30:00,-0.0169491
6343,02:30:00,-0.142857
6141,02:30:00,-0.515152
4525,02:30:00,-0.159664
6843,02:30:00,-0.0714286
1969,02:30:00,0.0196078
1763,02:30:00,-0.125
9228,02:30:00,0
9063,02:30:00,0
3759,02:30:00,0
2541,02:30:00,0
7959,02:30:00,0
8663,02:30:00,0
6918,02:30:00,0
3125,02:30:00,0
9244,02:30:00,0
9525,02:30:00,0
7063,02:30:00,0
0028,02:30:00,0
2328,02:30:00,0
5434,02:30:00,0
3776,02:30:00,0
5566,02:30:00,0
7869,02:30:00,0
8959,02:30:00,0
9663,02:30:00,0
7243,02:30:00,0
7886,02:30:00,0
1774,02:30:00,0
0969,02:30:00,0
9813,02:30:00,0
5615,02:30:00,0
8063,02:30:00,0
2759,02:30:00,0
8234,02:30:00,0
4395,02:30:00,0
7663,02:30:00,0
6334,02:30:00,0
8593,02:30:00,0
8194,02:30:00,0
8869,02:30:00,0
7934,02:30:00,0
8228,02:30:00,0
1959,02:30:00,0
2769,02:30:00,0
8243,02:30:00,0
4838,02:30:00,0
4959,02:30:00,0
2776,02:30:00,0
2532,02:30:00,0
6615,02:30:00,0
4141,02:32:00,0.186916
0234,02:32:00,-0.351351
6566,02:32:00,-0.481928
3422,02:32:00,-0.350427
1784,02:32:00,0.0112359
8869,02:32:00,-0.404255
7863,02:32:00,0.126437
9228,02:32:00,0.18
7141,02:32:00,0.223404
1041,02:32:00,-0.0535715
5032,02:32:00,-0.0701755
1234,02:32:00,-0.1875
0815,02:32:00,0.260417
2815,02:32:00,-0.72
9525,02:32:00,-0.245098
6169,02:32:00,-0.114943
0863,02:32:00,-0.0733945
8959,02:32:00,0.119565
5343,02:32:00,0.00925929
9425,02:32:00,0.134454
7886,02:32:00,0.695652
8041,02:32:00,0.155738
0241,02:32:00,0.0909091
9674,02:32:00,0.337079
2328,02:32:00,0.0681819
7169,02:32:00,-1.74286
3141,02:32:00,0.126126
6032,02:32:00,0.245283
7663,02:32:00,-0.0506329
0763,02:32:00,-0.0588236
9663,02:32:00,0.216981
0969,02:32:00,0.119266
1969,02:32:00,0.0196078
9813,02:32:00,-0.295918
2418,02:32:00,0.142857
8228,02:32:00,0.192308
1241,02:32:00,-0.111111
7194,02:32:00,0.264706
5525,02:32:00,-0.2
9063,02:32:00,0.195402
5934,02:32:00,0.5625
3769,02:32:00,-0.0246913
3959,02:32:00,0.11828
4653,02:32:00,-0.0169491
5594,02:32:00,0.123288
3815,02:32:00,-0.686869
0913,02:32:00,-0.0873786
6843,02:32:00,-0.0714286
9243,02:32:00,-0.135922
2653,02:32:00,-0.220472
4594,02:32:00,0.230769
1555,02:32:00,-0.277108
2141,02:32:00,0.118644
9141,02:32:00,-0.0243902
4555,02:32:00,-0.0204081
1741,02:32:00,-0.477273
3525,02:32:00,-0.253968
9044,02:32:00,0.0117648
2532,02:32:00,-0.0956522
8663,02:32:00,0.194175
0784,02:32:00,-0.11579
2763,02:32:00,-0.575758
5681,02:32:00,-0.324074
4769,02:32:00,0.0308643
9869,02:32:00,-0.252747
8175,02:32:00,-0.00917435
7869,02:32:00,-0.657143
2969,02:32:00,0.653846
6041,02:32:00,-0.538462
4422,02:32:00,-0.131313
9041,02:32:00,0.00884959
0163,02:32:00,0.5
5759,02:32:00,-0.285714
7959,02:32:00,-0.303922
1959,02:32:00,0.14433
1141,02:32:00,0.322581
1763,02:32:00,-0.125
0329,02:32:00,-1.15517
8243,02:32:00,0.075
5566,02:32:00,-0.228571
4514,02:32:00,-0.180851
6525,02:32:00,-0.195876
7674,02:32:00,-1.30556
5334,02:32:00,-0.0410958
9434,02:32:00,0
9244,02:32:00,-0.221154
0395,02:32:00,-1.14754
8425,02:32:00,-0.387097
6681,02:32:00,-1.08955
5041,02:32:00,0.0566038
3759,02:32:00,-0.28
9863,02:32:00,0.119565
8738,02:32:00,0.135417
0334,02:32:00,-0.175
3328,02:32:00,-0.4
4028,02:32:00,0.288136
8893,02:32:00,-0.359649
9175,02:32:00,-0.547009
4525,02:32:00,-0.159664
1518,02:32:00,0.197531
8421,02:32:00,-0.166667
4959,02:32:00,0.144578
0344,02:32:00,-0.072072
6343,02:32:00,-0.142857
7934,02:32:00,-0.065934
0141,02:32:00,0.288136
5141,02:32:00,0
2541,02:32:00,0
6918,02:32:00,0
3125,02:32:00,0
2959,02:32:00,0
7063,02:32:00,0
0028,02:32:00,0
5434,02:32:00,0
3776,02:32:00,0
6141,02:32:00,0
4759,02:32:00,0
7243,02:32:00,0
1774,02:32:00,0
5615,02:32:00,0
8063,02:32:00,0
2759,02:32:00,0
8234,02:32:00,0
4395,02:32:00,0
6334,02:32:00,0
8593,02:32:00,0
8194,02:32:00,0
2769,02:32:00,0
4838,02:32:00,0
2776,02:32:00,0
7425,02:32:00,0
6615,02:32:00,0
4555,02:34:00,-0.0204081
7425,02:34:00,-0.00990093
8738,02:34:00,0.135417
0395,02:34:00,-1.14754
5032,02:34:00,-0.0701755
1234,02:34:00,-0.1875
7869,02:34:00,0.4
3776,02:34:00,-0.0108696
9141,02:34:00,-0.597561
7141,02:34:00,-0.43617
1041,02:34:00,-0.0535715
5759,02:34:00,0.0408164
8243,02:34:00,0.075
5041,02:34:00,0.0566038
5525,02:34:00,-0.322222
9063,02:34:00,0.195402
3125,02:34:00,-0.0277778
0969,02:34:00,-0.110092
6681,02:34:00,-1.08955
3328,02:34:00,-0.4
0815,02:34:00,0.0937501
1959,02:34:00,0.14433
7934,02:34:00,-0.065934
0234,02:34:00,-0.351351
8425,02:34:00,-0.11828
8893,02:34:00,-0.429825
1555,02:34:00,-0.277108
0784,02:34:00,-0.11579
7863,02:34:00,0.126437
2141,02:34:00,-0.0338983
0329,02:34:00,-1.15517
5566,02:34:00,-0.228571
8041,02:34:00,0.0409836
1741,02:34:00,-0.477273
8228,02:34:00,0.192308
9863,02:34:00,0.0760869
4525,02:34:00,-0.159664
6525,02:34:00,-0.195876
9425,02:34:00,0.134454
8194,02:34:00,0.0309279
3959,02:34:00,0.11828
2769,02:34:00,0.13253
6343,02:34:00,-0.180952
0163,02:34:00,0.0128206
4514,02:34:00,-0.180851
2969,02:34:00,-1.26923
9244,02:34:00,-0.221154
5343,02:34:00,-0.148148
3141,02:34:00,-0.117117
4653,02:34:00,-0.0169491
9813,02:34:00,-0.295918
4422,02:34:00,-0.181818
6566,02:34:00,0.506024
1969,02:34:00,0.0196078
5681,02:34:00,-0.324074
6032,02:34:00,0.339623
6334,02:34:00,0.553191
4395,02:34:00,-0.634146
2815,02:34:00,-0.16
7959,02:34:00,-0.284314
0141,02:34:00,0.288136
0241,02:34:00,-0.373737
9044,02:34:00,0.211765
9525,02:34:00,-0.245098
2776,02:34:00,-0.168831
3769,02:34:00,0.0740741
7886,02:34:00,-0.026087
2418,02:34:00,0.142857
8421,02:34:00,-0.297619
2759,02:34:00,0.507246
1518,02:34:00,0.271605
1141,02:34:00,0.322581
3815,02:34:00,-0.686869
4028,02:34:00,0.288136
4959,02:34:00,-0.108434
9175,02:34:00,0.547009
4141,02:34:00,0.0934579
1241,02:34:00,-0.902778
0334,02:34:00,-0.175
9434,02:34:00,0
6843,02:34:00,-0.0714286
3759,02:34:00,-0.28
1774,02:34:00,-2.67816
8959,02:34:00,0.119565
8869,02:34:00,-0.0744682
6041,02:34:00,-0.538462
2532,02:34:00,-0.0956522
1784,02:34:00,0.0112359
2328,02:34:00,0.0681819
0863,02:34:00,-0.0733945
7194,02:34:00,0.0882353
2653,02:34:00,-0.220472
3525,02:34:00,-0.253968
7674,02:34:00,-1.30556
3422,02:34:00,-0.350427
9228,02:34:00,0.18
5141,02:34:00,0
7169,02:34:00,0
0763,02:34:00,0
2541,02:34:00,0
5934,02:34:00,0
8663,02:34:00,0
6918,02:34:00,0
9869,02:34:00,0
2959,02:34:00,0
9243,02:34:00,0
4594,02:34:00,0
7063,02:34:00,0
0028,02:34:00,0
5434,02:34:00,0
6141,02:34:00,0
5334,02:34:00,0
1763,02:34:00,0
4759,02:34:00,0
9663,02:34:00,0
7243,02:34:00,0
8175,02:34:00,0
5615,02:34:00,0
4769,02:34:00,0
9674,02:34:00,0
5594,02:34:00,0
6169,02:34:00,0
8063,02:34:00,0
8234,02:34:00,0
7663,02:34:00,0
8593,02:34:00,0
9041,02:34:00,0
0344,02:34:00,0
2763,02:34:00,0
4838,02:34:00,0
0913,02:34:00,0
6615,02:34:00,0
0163,02:36:00,-0.141026
8738,02:36:00,0.135417
0863,02:36:00,-0.0733945
1234,02:36:00,-0.1875
7863,02:36:00,0.126437
1518,02:36:00,0.407407
9141,02:36:00,-0.829268
2776,02:36:00,-0.168831
4395,02:36:00,-2.5
0815,02:36:00,0.0625
5032,02:36:00,-0.0701755
3422,02:36:00,-0.350427
4959,02:36:00,-0.156627
7886,02:36:00,-0.113043
6169,02:36:00,-0.275862
5041,02:36:00,0.0566038
1741,02:36:00,0.0340909
0969,02:36:00,-0.174312
7425,02:36:00,-0.00990093
9243,02:36:00,-0.135922
1241,02:36:00,-1.40278
7243,02:36:00,0.653846
7869,02:36:00,0.6
9863,02:36:00,0.097826
1969,02:36:00,0.0196078
4422,02:36:00,-0.161616
2328,02:36:00,0.0681819
2769,02:36:00,0.13253
8041,02:36:00,0.0245902
5934,02:36:00,0.34375
3815,02:36:00,0.080808
3328,02:36:00,-0.4
5759,02:36:00,-0.163265
0784,02:36:00,-0.11579
5681,02:36:00,-0.324074
0241,02:36:00,-0.747475
8959,02:36:00,0.119565
1041,02:36:00,-0.0535715
8421,02:36:00,-0.452381
3141,02:36:00,-0.117117
3125,02:36:00,-0.0277778
4555,02:36:00,-0.0204081
9063,02:36:00,0.183908
6032,02:36:00,0.40566
7141,02:36:00,-0.0212767
8194,02:36:00,0.0309279
6343,02:36:00,-0.295238
1555,02:36:00,-0.277108
3769,02:36:00,0.234568
8175,02:36:00,-0.00917435
1141,02:36:00,0.322581
9044,02:36:00,0.352941
9813,02:36:00,-0.193878
4653,02:36:00,-0.0169491
4141,02:36:00,0.046729
9425,02:36:00,0.134454
5566,02:36:00,-0.257143
3776,02:36:00,-0.0108696
9175,02:36:00,0.487179
8228,02:36:00,0.192308
1774,02:36:00,-1.63218
3759,02:36:00,-0.04
6041,02:36:00,-0.538462
0913,02:36:00,-0.194175
4028,02:36:00,0.288136
9228,02:36:00,0.18
7934,02:36:00,-0.285714
2532,02:36:00,-0.0956522
2759,02:36:00,0.84058
8893,02:36:00,-0.359649
1959,02:36:00,0.14433
6525,02:36:00,-0.0309279
2815,02:36:00,0.04
0329,02:36:00,-1.15517
8869,02:36:00,-0.0744682
8425,02:36:00,-0.150538
4514,02:36:00,-0.180851
6566,02:36:00,0.433735
4525,02:36:00,-0.159664
2969,02:36:00,-1.26923
0334,02:36:00,-0.175
7959,02:36:00,-0.303922
6681,02:36:00,-1.08955
0344,02:36:00,-0.072072
7194,02:36:00,0.0196078
2141,02:36:00,-0.0338983
6334,02:36:00,-0.148936
5525,02:36:00,0.0444444
8243,02:36:00,0.575
5343,02:36:00,-0.435185
7674,02:36:00,-1.30556
9244,02:36:00,-0.134615
9525,02:36:00,-0.166667
9434,02:36:00,0
3959,02:36:00,0.11828
0141,02:36:00,0.288136
5141,02:36:00,0
7169,02:36:00,0
0763,02:36:00,0
2541,02:36:00,0
8663,02:36:00,0
3525,02:36:00,0
6918,02:36:00,0
9869,02:36:00,0
2959,02:36:00,0
4594,02:36:00,0
0395,02:36:00,0
7063,02:36:00,0
0028,02:36:00,0
5434,02:36:00,0
6141,02:36:00,0
5334,02:36:00,0
1763,02:36:00,0
4759,02:36:00,0
9663,02:36:00,0
5615,02:36:00,0
4769,02:36:00,0
9674,02:36:00,0
5594,02:36:00,0
8063,02:36:00,0
1784,02:36:00,0
8234,02:36:00,0
7663,02:36:00,0
8593,02:36:00,0
9041,02:36:00,0
2763,02:36:00,0
6843,02:36:00,0
4838,02:36:00,0
0234,02:36:00,0
2653,02:36:00,0
6615,02:36:00,0
2418,02:36:00,0
4769,02:38:00,0.154321
9141,02:38:00,-0.829268
1234,02:38:00,-0.1875
6169,02:38:00,-0.275862
6041,02:38:00,-1.44615
9863,02:38:00,0.217391
0241,02:38:00,-0.747475
4141,02:38:00,-0.121495
0395,02:38:00,-0.147541
2532,02:38:00,-0.147826
7959,02:38:00,-0.117647
3776,02:38:00,0.130435
8959,02:38:00,-0.23913
7663,02:38:00,-1.94937
3759,02:38:00,-0.04
3422,02:38:00,-0.0854701
2328,02:38:00,-0.0909091
2769,02:38:00,0.0963856
3125,02:38:00,-0.0833334
7194,02:38:00,0.0980392
2141,02:38:00,-0.0338983
9228,02:38:00,0.03
2776,02:38:00,0.025974
1741,02:38:00,0.0340909
7243,02:38:00,0.673077
1774,02:38:00,-1.63218
7934,02:38:00,-0.164835
2815,02:38:00,0.16
7869,02:38:00,0.657143
6343,02:38:00,-0.295238
8593,02:38:00,-0.42
3769,02:38:00,0.160494
0784,02:38:00,-0.105263
8041,02:38:00,0.0163934
4838,02:38:00,-0.0119048
8175,02:38:00,-0.00917435
8194,02:38:00,0.175258
5566,02:38:00,-0.12381
1141,02:38:00,0.0887096
1959,02:38:00,-0.0824742
5434,02:38:00,0.107143
1555,02:38:00,-0.903614
5525,02:38:00,0.0444444
8869,02:38:00,-0.0425533
1241,02:38:00,-1.40278
7141,02:38:00,0.202128
3959,02:38:00,0.0107527
5041,02:38:00,-0.490566
8893,02:38:00,-0.263158
8421,02:38:00,-0.52381
2969,02:38:00,-1.26923
7863,02:38:00,0.126437
6525,02:38:00,-0.0309279
3141,02:38:00,-0.117117
1784,02:38:00,0.0449438
5343,02:38:00,-0.472222
9244,02:38:00,-0.0961538
4514,02:38:00,-0.0425533
7425,02:38:00,-0.00990093
5934,02:38:00,-0.8125
9425,02:38:00,0.134454
1518,02:38:00,0.407407
9044,02:38:00,0.4
4653,02:38:00,-0.0169491
0815,02:38:00,0.0937501
2759,02:38:00,0.855072
0969,02:38:00,-0.174312
9525,02:38:00,-0.0392157
9813,02:38:00,-0.193878
3328,02:38:00,-0.3
6334,02:38:00,-0.553192
3815,02:38:00,0.191919
4555,02:38:00,-0.428571
9243,02:38:00,-0.135922
0913,02:38:00,-0.194175
0163,02:38:00,0.0769231
4028,02:38:00,-0.0762712
0344,02:38:00,-0.072072
5759,02:38:00,-0.112245
2418,02:38:00,-0.590476
8243,02:38:00,0.65
5032,02:38:00,-0.0701755
9041,02:38:00,-0.433628
4525,02:38:00,-0.159664
6032,02:38:00,0.40566
9063,02:38:00,0.183908
9434,02:38:00,0.179775
8228,02:38:00,0.0384615
1041,02:38:00,-0.464286
7886,02:38:00,-0.147826
9175,02:38:00,0.435897
1969,02:38:00,0.0196078
0141,02:38:00,0.0338984
8425,02:38:00,-0.0860215
6566,02:38:00,0.409639
4422,02:38:00,0.060606
5141,02:38:00,0
7169,02:38:00,0
0763,02:38:00,0
2541,02:38:00,0
8663,02:38:00,0
3525,02:38:00,0
6918,02:38:00,0
9869,02:38:00,0
2959,02:38:00,0
5681,02:38:00,0
4594,02:38:00,0
7063,02:38:00,0
0028,02:38:00,0
6141,02:38:00,0
5334,02:38:00,0
1763,02:38:00,0
4759,02:38:00,0
9663,02:38:00,0
0329,02:38:00,0
5615,02:38:00,0
6681,02:38:00,0
9674,02:38:00,0
5594,02:38:00,0
8063,02:38:00,0
0334,02:38:00,0
8738,02:38:00,0
8234,02:38:00,0
4395,02:38:00,0
0863,02:38:00,0
2763,02:38:00,0
6843,02:38:00,0
7674,02:38:00,0
4959,02:38:00,0
0234,02:38:00,0
2653,02:38:00,0
6615,02:38:00,0
9813,02:40:00,0.0510204
1141,02:40:00,0.0887096
5434,02:40:00,-0.0714286
7959,02:40:00,-0.147059
2418,02:40:00,-0.590476
0141,02:40:00,0.0338984
0344,02:40:00,0.0990991
3769,02:40:00,-0.0864197
4653,02:40:00,-0.0169491
9175,02:40:00,0.17094
5759,02:40:00,-0.112245
4141,02:40:00,-0.186916
2759,02:40:00,0.884058
3141,02:40:00,-0.117117
3959,02:40:00,-0.0107526
9525,02:40:00,0.0686274
6334,02:40:00,0.574468
5594,02:40:00,0.890411
4514,02:40:00,-0.0106383
4422,02:40:00,0.0909091
3328,02:40:00,-0.3
4525,02:40:00,-0.159664
2815,02:40:00,0.22
3815,02:40:00,0.222222
0241,02:40:00,-0.747475
8041,02:40:00,0.0163934
7886,02:40:00,-0.147826
5334,02:40:00,0.657534
0815,02:40:00,-0.0104166
1241,02:40:00,-1.40278
2763,02:40:00,-1.68182
0913,02:40:00,0
1763,02:40:00,-1.70833
4838,02:40:00,-0.0119048
9044,02:40:00,0.188235
9063,02:40:00,0.195402
8869,02:40:00,-0.0425533
1969,02:40:00,0.0196078
2769,02:40:00,-0.060241
6343,02:40:00,-0.295238
8893,02:40:00,-0.149123
4395,02:40:00,-2.7439
0969,02:40:00,-0.174312
4555,02:40:00,-0.428571
2776,02:40:00,0.025974
7934,02:40:00,-0.0989011
0784,02:40:00,-0.105263
6169,02:40:00,-0.275862
2328,02:40:00,-0.0909091
8421,02:40:00,0
5343,02:40:00,-0.472222
5566,02:40:00,-0.114286
8175,02:40:00,0.0550458
1041,02:40:00,-0.464286
5041,02:40:00,-0.490566
4028,02:40:00,-0.0847458
5934,02:40:00,-9.28125
5032,02:40:00,0.219298
7863,02:40:00,0.126437
8228,02:40:00,0.0384615
3759,02:40:00,-0.04
0163,02:40:00,0.0897436
7194,02:40:00,0.0784314
8243,02:40:00,0.5625
4769,02:40:00,0.0308643
8425,02:40:00,-0.0860215
9228,02:40:00,0.03
8194,02:40:00,0.0309279
8593,02:40:00,-0.96
9434,02:40:00,0.179775
2141,02:40:00,-0.0338983
5525,02:40:00,0.4
1234,02:40:00,-0.1875
6032,02:40:00,-0.103774
2532,02:40:00,-0.00869569
9863,02:40:00,0.217391
0763,02:40:00,-2.12745
9141,02:40:00,-0.829268
3422,02:40:00,-0.017094
9243,02:40:00,0.0291262
6566,02:40:00,0.325301
9425,02:40:00,0.134454
8234,02:40:00,0.308333
7869,02:40:00,0.657143
6525,02:40:00,0.43299
4759,02:40:00,0.769231
1959,02:40:00,-0.0824742
0395,02:40:00,-0.147541
1784,02:40:00,0.0449438
9244,02:40:00,-0.00961542
8959,02:40:00,-0.380435
7243,02:40:00,0.653846
7425,02:40:00,-0.00990093
9041,02:40:00,-0.0176991
3776,02:40:00,0.097826
5141,02:40:00,0
7169,02:40:00,0
2541,02:40:00,0
8663,02:40:00,0
3525,02:40:00,0
6918,02:40:00,0
1741,02:40:00,0
3125,02:40:00,0
9869,02:40:00,0
2959,02:40:00,0
5681,02:40:00,0
4594,02:40:00,0
7063,02:40:00,0
0028,02:40:00,0
1518,02:40:00,0
2969,02:40:00,0
6141,02:40:00,0
9663,02:40:00,0
1774,02:40:00,0
0329,02:40:00,0
5615,02:40:00,0
6681,02:40:00,0
9674,02:40:00,0
6041,02:40:00,0
8063,02:40:00,0
0334,02:40:00,0
8738,02:40:00,0
7663,02:40:00,0
7141,02:40:00,0
0863,02:40:00,0
1555,02:40:00,0
6843,02:40:00,0
7674,02:40:00,0
4959,02:40:00,0
0234,02:40:00,0
2653,02:40:00,0
6615,02:40:00,0
4769,02:42:00,0.0308643
0395,02:42:00,-0.147541
0784,02:42:00,-0.105263
8228,02:42:00,0.0384615
8243,02:42:00,0.5625
5343,02:42:00,-0.5
5566,02:42:00,-0.133333
2759,02:42:00,0.695652
2769,02:42:00,-0.060241
0344,02:42:00,0.0990991
1969,02:42:00,0.0196078
9141,02:42:00,-0.829268
2418,02:42:00,-0.590476
9044,02:42:00,0.0823529
6843,02:42:00,-0.1875
1041,02:42:00,-0.464286
4838,02:42:00,-0.0119048
8663,02:42:00,0.0776699
3815,02:42:00,0.252525
7886,02:42:00,-0.182609
7243,02:42:00,0.769231
2328,02:42:00,-0.0909091
4395,02:42:00,-2.7439
2776,02:42:00,0.025974
2532,02:42:00,0.0695652
3328,02:42:00,-0.3
9525,02:42:00,0.0686274
0763,02:42:00,-2.12745
9434,02:42:00,0.179775
3141,02:42:00,-0.216216
2763,02:42:00,-1.68182
9243,02:42:00,0.0291262
8425,02:42:00,-0.0860215
5334,02:42:00,0.712329
3769,02:42:00,-0.0246913
9228,02:42:00,0.03
3525,02:42:00,0.0793651
1784,02:42:00,0.0449438
7959,02:42:00,-0.156863
2653,02:42:00,-0.0236221
0241,02:42:00,-0.747475
7934,02:42:00,-0.32967
9063,02:42:00,0.0804598
9041,02:42:00,-0.0176991
8869,02:42:00,-0.0425533
2815,02:42:00,0.22
8593,02:42:00,-0.96
0163,02:42:00,0.282051
3959,02:42:00,-0.0107526
1774,02:42:00,-0.149425
1959,02:42:00,-0.0824742
7869,02:42:00,0.657143
2969,02:42:00,-0.730769
5525,02:42:00,0.4
6032,02:42:00,-0.103774
4514,02:42:00,-0.0106383
4422,02:42:00,0.121212
5759,02:42:00,-0.0612244
8421,02:42:00,0.119048
7425,02:42:00,-0.00990093
2141,02:42:00,0.101695
4141,02:42:00,-0.0841122
7194,02:42:00,0.0784314
5041,02:42:00,-0.490566
4555,02:42:00,-0.428571
5594,02:42:00,0.90411
8959,02:42:00,-0.380435
7663,02:42:00,-0.253164
5434,02:42:00,-0.0714286
6566,02:42:00,0.253012
5032,02:42:00,0.219298
8234,02:42:00,0.308333
0969,02:42:00,-0.238532
9175,02:42:00,0.111111
9663,02:42:00,0.0566038
8175,02:42:00,0.110092
0815,02:42:00,0.114583
8893,02:42:00,-0.00877196
0913,02:42:00,0
1763,02:42:00,-1.70833
4028,02:42:00,-0.0847458
6343,02:42:00,-0.295238
1141,02:42:00,0.0887096
9244,02:42:00,-0.00961542
1241,02:42:00,-1.40278
1741,02:42:00,0.375
3759,02:42:00,-0.04
5934,02:42:00,-9.28125
0141,02:42:00,0.0338984
